==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
235,NG,outsc,0.83,-3825.49
236,NG,outsc,0.86,-3577.48
237,NG,outsc,0.89,-3843.06
238,NG,outsc,0.86,-3912.58
239,NG,outsc,0.87,-3916.36
240,NG,outsc,0.87,-3840.20
241,NG,SC,0.70,-3830.66
242,NG,outsc,0.89,-3501.66
243,NG,outsc,0.82,-3896.75
244,OK,outsc,0.69,-560.44
245,NG,outsc,0.86,-3772.13
246,NG,outsc,0.73,-3924.90
247,NG,outsc,0.76,-3841.05
248,NG,outsc,0.84,-3798.92
249,OK,outsc,0.31,-558.93
250,NG,outsc,0.86,-3912.89
251,NG,outsc,0.83,-3834.11
252,NG,outsc,0.88,-3815.52
253,NG,outsc,0.80,-3912.64
254,NG,outsc,0.90,-3795.90
255,NG,outsc,0.90,-3908.90
256,NG,outsc,0.89,-3670.38
257,NG,outsc,0.78,-3909.04
258,OK,outsc,0.69,-543.91
259,NG,outsc,0.87,-3915.21
260,NG,outsc,0.86,-3870.13
261,NG,outsc,0.90,-3686.15
262,NG,outsc,0.82,-3936.04
263,NG,outsc,0.81,-3901.42
264,NG,outsc,0.93,-3845.85
265,NG,outsc,0.85,-3929.19
266,NG,outsc,0.73,-3943.87
267,NG,outsc,0.84,-3840.15
268,NG,outsc,0.90,-3849.22
269,NG,outsc,0.88,-3824.08
270,NG,outsc,0.90,-3907.26
271,NG,SC,0.72,-3920.25
272,NG,outsc,0.89,-3903.77
273,NG,outsc,0.92,330.16
274,NG,outsc,0.79,-429.56
275,NG,outsc,0.86,-1017.01
276,NG,SC,0.69,-1139.78
277,NG,outsc,0.91,-1409.84
278,NG,outsc,0.89,-2041.40
279,NG,bp,0.50,-2257.76
280,NG,outsc,0.87,-2577.50
281,NG,outsc,0.87,-3932.68
282,NG,outsc,0.84,-3874.99
283,NG,outsc,0.81,-3848.58
284,NG,outsc,0.76,-3746.17
285,NG,outsc,0.89,-3877.95
286,NG,outsc,0.90,-3914.87
287,NG,outsc,0.80,-3949.93
288,NG,outsc,0.85,-3908.46
289,NG,outsc,0.92,-3909.13
290,OK,OK,0.00,-570.34
291,NG,outsc,0.76,-3880.04
292,NG,outsc,0.91,-3511.00
293,NG,outsc,0.88,-3827.27
294,NG,SC,0.84,-3921.83
295,NG,outsc,0.89,-3888.38
296,NG,outsc,0.86,-3935.46
297,NG,outsc,0.89,-3804.72
298,NG,SC,0.78,-3713.67
299,NG,outsc,0.80,-3869.90
300,NG,outsc,0.86,-3817.02
301,NG,outsc,0.86,-3914.73
302,NG,outsc,0.85,-3872.14
303,NG,SC,0.83,-3870.93
304,NG,outsc,0.88,-3918.96
305,NG,SC,0.86,-3902.46
306,NG,outsc,0.90,-3846.43
307,NG,outsc,0.74,-3829.39
308,NG,outsc,0.90,-3838.91
309,NG,outsc,0.82,-3811.70

==== 總體統計 ====
總樣品數,310
OK數量,25
NG數量,285
不良率(%),91.94

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,243,0.85
SC,31,0.11
bp,9,0.03
deform,1,0.00
WP,1,0.00

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,14,0.27,0.79,0.53,0.27,0.39,0.51,0.70,0.79,0.79,0.48
outsc,256,0.30,0.93,0.84,0.69,0.82,0.86,0.89,0.91,0.92,0.70
SC,35,0.29,0.89,0.73,0.32,0.68,0.80,0.83,0.89,0.89,0.48
deform,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
WP,1,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.00
OK,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.95,0.97
outsc,0.05,1.00,1.00,0.95,0.97
outsc,0.10,1.00,1.00,0.95,0.97
outsc,0.15,1.00,1.00,0.95,0.97
outsc,0.20,1.00,1.00,0.95,0.97
outsc,0.25,1.00,1.00,0.95,0.97
outsc,0.30,1.00,1.00,0.95,0.97
outsc,0.35,1.00,0.85,0.96,0.98
outsc,0.40,1.00,0.85,0.96,0.98
outsc,0.45,1.00,0.85,0.96,0.98
outsc,0.50,1.00,0.85,0.96,0.98
outsc,0.55,1.00,0.77,0.96,0.98
outsc,0.60,1.00,0.77,0.96,0.98
outsc,0.65,1.00,0.54,0.97,0.99
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,0.95,0.00,0.96,0.98
outsc,0.80,0.84,0.00,0.85,0.91
outsc,0.85,0.65,0.00,0.67,0.79
outsc,0.90,0.09,0.00,0.14,0.17
outsc,0.95,0.00,0.00,0.05,0.00
SC,0.00,1.00,1.00,0.89,0.94
SC,0.05,1.00,1.00,0.89,0.94
SC,0.10,1.00,1.00,0.89,0.94
SC,0.15,1.00,1.00,0.89,0.94
SC,0.20,1.00,1.00,0.89,0.94
SC,0.25,1.00,1.00,0.89,0.94
SC,0.30,1.00,0.75,0.91,0.95
SC,0.35,1.00,0.25,0.97,0.98
SC,0.40,1.00,0.25,0.97,0.98
SC,0.45,1.00,0.25,0.97,0.98
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.97,0.00,0.97,0.98
SC,0.60,0.90,0.00,0.91,0.95
SC,0.65,0.87,0.00,0.89,0.93
SC,0.70,0.77,0.00,0.80,0.87
SC,0.75,0.71,0.00,0.74,0.83
SC,0.80,0.55,0.00,0.60,0.71
SC,0.85,0.16,0.00,0.26,0.28
SC,0.90,0.00,0.00,0.11,0.00
SC,0.95,0.00,0.00,0.11,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.48,9,0,5,0,1.00,1.00,1.00
outsc,0.70,243,0,13,0,1.00,1.00,1.00
SC,0.48,31,0,4,0,1.00,1.00,1.00
deform,0.00,1,0,0,0,1.00,1.00,0.00
WP,0.00,1,0,0,0,1.00,1.00,0.00
OK,0.00,0,3,0,0,0.00,0.00,0.00
