==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
112,NG,dirty,0.76,-3916.47
113,NG,outsc,0.60,-3892.61

==== 總體統計 ====
總樣品數,114
OK數量,23
NG數量,91
不良率(%),79.82

==== 瑕疵統計 ====
瑕疵類型,數量,比例
dirty,72,0.79
outsc,13,0.14
bp,6,0.07

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
dirty,86,0.28,0.86,0.66,0.38,0.58,0.70,0.76,0.81,0.86,0.50
bp,12,0.29,0.61,0.48,0.29,0.46,0.49,0.55,0.61,0.61,0.47
OK,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
outsc,14,0.36,0.90,0.75,0.36,0.66,0.78,0.87,0.90,0.90,0.36

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
dirty,0.00,1.00,1.00,0.84,0.91
dirty,0.05,1.00,1.00,0.84,0.91
dirty,0.10,1.00,1.00,0.84,0.91
dirty,0.15,1.00,1.00,0.84,0.91
dirty,0.20,1.00,1.00,0.84,0.91
dirty,0.25,1.00,1.00,0.84,0.91
dirty,0.30,1.00,0.86,0.86,0.92
dirty,0.35,1.00,0.79,0.87,0.93
dirty,0.40,1.00,0.64,0.90,0.94
dirty,0.45,1.00,0.43,0.93,0.96
dirty,0.50,1.00,0.00,1.00,1.00
dirty,0.55,0.93,0.00,0.94,0.96
dirty,0.60,0.85,0.00,0.87,0.92
dirty,0.65,0.75,0.00,0.79,0.86
dirty,0.70,0.56,0.00,0.63,0.71
dirty,0.75,0.31,0.00,0.42,0.47
dirty,0.80,0.11,0.00,0.26,0.20
dirty,0.85,0.01,0.00,0.17,0.03
dirty,0.90,0.00,0.00,0.16,0.00
dirty,0.95,0.00,0.00,0.16,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.50,72,0,14,0,1.00,1.00,1.00
bp,0.47,6,0,6,0,1.00,1.00,1.00
OK,0.00,0,2,0,0,0.00,0.00,0.00
outsc,0.36,13,0,1,0,1.00,1.00,1.00
