==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
48,NG,outsc,0.80,-3853.28
49,NG,outsc,0.86,-3883.45
50,NG,SC,0.85,-3911.40
51,NG,bp,0.71,-3907.37
52,NG,outsc,0.88,-3826.18
53,NG,outsc,0.87,488.61
54,NG,outsc,0.91,-1053.24
55,NG,outsc,0.71,-1520.25
56,NG,outsc,0.85,-2155.17
57,OK,outsc,0.68,-564.89
58,NG,SC,0.89,-3874.98
59,NG,outsc,0.89,-3699.79
60,OK,outsc,0.29,-588.78
61,NG,outsc,0.91,-3938.50
62,NG,outsc,0.90,-3810.90
63,NG,outsc,0.88,-3863.06
64,NG,SC,0.76,-3922.90
65,NG,outsc,0.90,-3897.91
66,NG,outsc,0.80,-3833.46
67,NG,outsc,0.88,-3890.97
68,NG,outsc,0.82,-3869.04
69,NG,outsc,0.90,-3869.65
70,NG,outsc,0.87,-3801.46
71,NG,outsc,0.76,-3843.64
72,NG,outsc,0.91,-3845.33
73,NG,outsc,0.88,-3828.51
74,NG,outsc,0.88,-3828.33
75,NG,outsc,0.77,-3853.89
76,NG,outsc,0.87,-3921.93
77,NG,outsc,0.87,-3720.54
78,NG,outsc,0.84,-3849.00
79,NG,outsc,0.79,-3913.95
80,NG,outsc,0.75,-3787.45
81,NG,outsc,0.82,-3824.53
82,NG,outsc,0.84,-3823.06
83,NG,outsc,0.85,-3887.92
84,NG,outsc,0.89,-3792.20
85,OK,bp,0.41,-561.85
86,NG,SC,0.58,-3932.08
87,OK,OK,0.00,-552.94
88,NG,outsc,0.90,-3889.69
89,NG,outsc,0.87,-3910.88
90,NG,outsc,0.78,-3935.35
91,NG,outsc,0.80,-3945.80
92,NG,outsc,0.90,-3674.25
93,NG,outsc,0.82,-3536.69
94,NG,outsc,0.87,-3667.42
95,NG,outsc,0.79,-3762.77
96,NG,outsc,0.81,-3923.79
97,NG,outsc,0.89,-3945.01
98,NG,outsc,0.72,-3881.36
99,NG,outsc,0.88,-3599.09
100,NG,deform,1.00,-3886.30
101,NG,outsc,0.89,-3862.11
102,NG,outsc,0.79,-3814.69
103,NG,WP,0.67,-3940.99
104,NG,outsc,0.81,-3857.23
105,OK,outsc,0.51,-515.67
106,NG,outsc,0.89,-3766.55
107,NG,outsc,0.83,-3777.39
108,NG,outsc,0.87,-3940.09
109,NG,outsc,0.88,-3940.89
110,NG,outsc,0.88,-3739.38
111,NG,outsc,0.88,-3856.37
112,NG,outsc,0.87,-3861.09
113,NG,outsc,0.77,-3847.46
114,NG,outsc,0.89,-3876.29
115,NG,outsc,0.80,-3714.85
116,NG,outsc,0.82,-3754.07
117,NG,outsc,0.90,-3829.34
118,NG,outsc,0.83,-3955.21
119,NG,outsc,0.75,-3897.98
120,NG,outsc,0.88,-3840.47
121,NG,outsc,0.89,-3771.96
122,NG,outsc,0.87,-3860.76
123,NG,outsc,0.87,-3865.84
124,NG,outsc,0.89,188.35
125,NG,outsc,0.89,-923.88
126,NG,SC,0.60,-1488.62
127,NG,outsc,0.86,-3919.96
128,NG,outsc,0.89,-3868.28
129,NG,bp,0.71,-3959.55
130,NG,outsc,0.87,-3775.36
131,NG,outsc,0.88,-3894.85
132,NG,outsc,0.76,-3616.56
133,NG,outsc,0.83,-3920.61
134,NG,outsc,0.80,-3916.53
135,NG,outsc,0.90,-3869.88
136,NG,SC,0.77,-3956.76
137,NG,SC,0.81,-3921.98
138,NG,outsc,0.84,-3808.20
139,NG,outsc,0.86,-3819.59
140,NG,outsc,0.89,-3931.24
141,NG,outsc,0.87,-3852.28
142,NG,outsc,0.90,-3917.99
143,OK,outsc,0.67,-514.66
144,NG,outsc,0.89,-3905.11
145,NG,outsc,0.88,-3871.15
146,NG,outsc,0.88,-3932.23
147,NG,outsc,0.82,-3852.74
148,NG,outsc,0.83,-3892.87
149,NG,outsc,0.86,-3898.83
150,NG,outsc,0.90,-3920.63
151,NG,outsc,0.88,-3827.45
152,NG,outsc,0.90,-3887.92
153,NG,outsc,0.84,-3913.30
154,NG,outsc,0.90,-3806.78
155,NG,SC,0.86,-3949.79
156,OK,outsc,0.68,-478.83
157,NG,outsc,0.83,-3863.41
158,NG,outsc,0.89,-3928.31
159,NG,outsc,0.86,-3914.00
160,NG,outsc,0.79,-3869.95
161,NG,outsc,0.83,-3845.01
162,NG,outsc,0.90,-3892.09
163,OK,outsc,0.61,-355.85
164,NG,outsc,0.87,-3702.46
165,NG,outsc,0.91,-3749.64
166,NG,outsc,0.85,-3650.42
167,NG,SC,0.68,-3924.46
168,NG,outsc,0.88,-3919.82
169,NG,outsc,0.83,-3942.30
170,NG,SC,0.76,-3848.02
171,NG,outsc,0.80,-3898.08
172,NG,SC,0.82,-3920.61
173,NG,SC,0.76,-3859.15
174,NG,outsc,0.89,-3905.10
175,NG,outsc,0.83,-3902.44
176,NG,outsc,0.89,-3756.12
177,NG,outsc,0.77,-3924.99
178,NG,outsc,0.74,-3832.20
179,NG,outsc,0.71,-3866.40
180,NG,outsc,0.87,-3704.28
181,NG,outsc,0.91,-3889.07
182,NG,outsc,0.87,-3944.69
183,NG,outsc,0.81,-3877.41
184,NG,outsc,0.87,-3860.56
185,NG,outsc,0.90,-3869.15
186,NG,outsc,0.88,-3953.56
187,NG,outsc,0.87,-3764.12
188,NG,outsc,0.89,-3876.99
189,NG,outsc,0.76,-3922.64
190,NG,outsc,0.91,-3846.84
191,NG,outsc,0.87,-3876.93
192,OK,outsc,0.66,-551.68
193,NG,outsc,0.87,-3803.71
194,NG,outsc,0.83,-3905.36
195,NG,outsc,0.87,-3840.01

==== 總體統計 ====
總樣品數,196
OK數量,11
NG數量,185
不良率(%),94.39

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,161,0.87
SC,18,0.10
bp,4,0.02
deform,1,0.01
WP,1,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
outsc,168,0.29,0.91,0.84,0.71,0.82,0.87,0.89,0.91,0.91,0.69
SC,18,0.58,0.91,0.78,0.58,0.76,0.81,0.83,0.91,0.91,0.00
bp,6,0.41,0.73,0.61,0.41,0.42,0.69,0.71,0.73,0.73,0.42
OK,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
deform,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
WP,1,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.96,0.98
outsc,0.05,1.00,1.00,0.96,0.98
outsc,0.10,1.00,1.00,0.96,0.98
outsc,0.15,1.00,1.00,0.96,0.98
outsc,0.20,1.00,1.00,0.96,0.98
outsc,0.25,1.00,1.00,0.96,0.98
outsc,0.30,1.00,0.86,0.96,0.98
outsc,0.35,1.00,0.86,0.96,0.98
outsc,0.40,1.00,0.86,0.96,0.98
outsc,0.45,1.00,0.86,0.96,0.98
outsc,0.50,1.00,0.86,0.96,0.98
outsc,0.55,1.00,0.71,0.97,0.98
outsc,0.60,1.00,0.71,0.97,0.98
outsc,0.65,1.00,0.57,0.98,0.99
outsc,0.70,1.00,0.00,1.00,1.00
outsc,0.75,0.97,0.00,0.97,0.98
outsc,0.80,0.86,0.00,0.86,0.92
outsc,0.85,0.66,0.00,0.68,0.80
outsc,0.90,0.14,0.00,0.17,0.24
outsc,0.95,0.00,0.00,0.04,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
outsc,0.69,161,0,7,0,1.00,1.00,1.00
SC,0.00,18,0,0,0,1.00,1.00,0.00
bp,0.42,4,0,2,0,1.00,1.00,1.00
OK,0.00,0,2,0,0,0.00,0.00,0.00
deform,0.00,1,0,0,0,1.00,1.00,0.00
WP,0.00,1,0,0,0,1.00,1.00,0.00
