==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
outsc,0.70,0.89,0.00,0.91,0.94
outsc,0.75,0.83,0.00,0.86,0.91
outsc,0.80,0.67,0.00,0.73,0.80
outsc,0.85,0.28,0.00,0.41,0.43
outsc,0.90,0.06,0.00,0.23,0.11
outsc,0.95,0.00,0.00,0.18,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.34,15,0,1,0,1.00,1.00,1.00
wr,0.37,60,0,1,0,1.00,1.00,1.00
outsc,0.40,18,0,4,0,1.00,1.00,1.00
bp,0.00,1,0,0,0,1.00,1.00,0.00
