==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
208,NG,SC,0.62,-3949.42
209,NG,SC,0.79,-3921.38
210,NG,SC,0.87,-3959.65
211,NG,SC,0.85,-3873.76
212,NG,SC,0.55,-3947.07
213,NG,SC,0.81,-3960.03
214,NG,SC,0.71,-3973.22
215,NG,SC,0.78,-3940.51
216,NG,SC,0.83,-3944.26
217,NG,SC,0.87,-3950.35
218,NG,SC,0.83,-3968.16
219,NG,SC,0.75,-3961.26
220,NG,SC,0.83,-3957.93
221,NG,SC,0.81,-3952.22
222,NG,SC,0.78,-3691.02
223,NG,SC,0.77,-3957.68
224,NG,SC,0.86,-3957.83
225,NG,OTP,0.81,-3971.23
226,NG,SC,0.75,-3949.43
227,NG,SC,0.81,-3964.30
228,NG,SC,0.66,-3971.43
229,NG,SC,0.73,-3971.58
230,NG,SC,0.75,-3963.47
231,NG,SC,0.81,-3946.73
232,NG,SC,0.64,-3954.91
233,NG,SC,0.81,-3944.08
234,NG,SC,0.85,-3951.19
235,NG,SC,0.74,-3815.28
236,NG,SC,0.74,-3973.37
237,NG,SC,0.78,-3977.14
238,NG,SC,0.72,-3957.70
239,NG,SC,0.80,-3965.60
240,NG,SC,0.78,-3954.37
241,NG,SC,0.89,-3959.49
242,NG,SC,0.69,-3951.08
243,NG,SC,0.78,-3950.22
244,NG,SC,0.86,-3930.37
245,NG,,-,-3701.09
246,NG,SC,0.86,-3966.17
247,NG,SC,0.76,-3952.70
248,NG,SC,0.91,-3969.22
249,NG,SC,0.85,-3950.76
250,NG,SC,0.84,-3967.25
251,NG,SC,0.80,-1661.46
252,NG,OTP,0.84,61.74
253,NG,SC,0.79,-515.89
254,NG,SC,0.77,-830.87
255,NG,deform,1.00,-2241.84
256,NG,SC,0.83,-2557.87
257,NG,deform,1.00,-2966.25
258,NG,SC,0.82,-3211.33
259,NG,deform,1.00,-3835.44
260,NG,SC,0.77,-3948.33
261,NG,SC,0.81,-3940.29
262,NG,SC,0.84,-3949.93
263,NG,SC,0.85,-3874.82
264,NG,SC,0.88,-3959.08
265,NG,SC,0.70,-3974.45
266,NG,OTP,0.87,-3954.98
267,NG,SC,0.86,-3959.99
268,NG,SC,0.80,-3949.48
269,NG,SC,0.78,-3960.69
270,NG,SC,0.83,-3930.28
271,NG,SC,0.51,-3895.37
272,NG,SC,0.50,-3953.39
273,NG,SC,0.77,-3958.75
274,NG,SC,0.76,-3943.68
275,NG,SC,0.64,-3945.32
276,NG,SC,0.51,-3926.48
277,NG,SC,0.65,-3944.40
278,NG,SC,0.82,-3681.32
279,NG,SC,0.86,-3974.08
280,NG,SC,0.84,-3968.04
281,NG,SC,0.63,-3971.32
282,NG,SC,0.80,-3969.43
283,NG,SC,0.78,-3965.97
284,NG,SC,0.74,-3963.66
285,NG,SC,0.60,-3961.84
286,NG,SC,0.84,-3948.91
287,NG,SC,0.83,-3954.63
288,NG,SC,0.76,-3920.84
289,NG,SC,0.86,-3930.85
290,NG,SC,0.86,-3746.51
291,NG,SC,0.86,-3964.02
292,NG,,-,-3970.32
293,NG,SC,0.83,-3965.34
294,NG,SC,0.84,-3941.91
295,NG,SC,0.80,-3952.09
296,NG,SC,0.82,-3716.85
297,NG,SC,0.83,-3965.92
298,NG,SC,0.83,-3964.74
299,NG,SC,0.83,-3962.95
300,NG,SC,0.74,-3932.10
301,NG,SC,0.81,-3942.04
302,NG,SC,0.80,-3959.80
303,NG,SC,0.73,-3937.04
304,NG,SC,0.83,-3962.46
305,NG,SC,0.76,-3911.77
306,NG,OTP,0.82,-3681.89
307,NG,SC,0.60,-3962.75
308,NG,SC,0.67,-3933.46
309,NG,SC,0.86,-3973.92
310,NG,,-,-3941.31
311,NG,SC,0.87,-3957.67
312,NG,SC,0.82,-3958.89
313,NG,SC,0.83,-3953.47
314,NG,SC,0.83,-3659.09
315,NG,SC,0.77,-3964.51
316,NG,SC,0.76,-3967.87
317,NG,SC,0.86,-3972.15
318,NG,SC,0.83,-3968.33
319,NG,SC,0.85,-3907.33
320,NG,SC,0.88,-3964.79
321,NG,SC,0.85,-3921.46
322,NG,SC,0.87,-3941.35
323,NG,SC,0.79,-3930.74
324,NG,SC,0.66,-3946.28
325,NG,SC,0.82,-3972.15
326,NG,SC,0.72,-3974.87
327,NG,SC,0.86,-3969.10
328,NG,SC,0.88,-3973.04
329,NG,SC,0.73,-3971.82
330,NG,OTP,0.67,-3969.14
331,NG,SC,0.79,-3963.16
332,NG,SC,0.86,-3961.15
333,NG,SC,0.72,-3890.43
334,NG,SC,0.70,-3945.06
335,NG,SC,0.69,-3948.69
336,NG,SC,0.85,-3950.40
337,NG,SC,0.72,-3619.88
338,NG,,-,-3947.64
339,NG,OTP,0.71,-3956.47
340,NG,,-,-3972.54
341,NG,SC,0.76,-3929.99
342,NG,SC,0.70,-3971.71
343,NG,INP,0.72,-3970.34
344,NG,deform,1.00,-3961.60
345,NG,SC,0.86,-3957.70
346,NG,SC,0.65,-3788.43
347,NG,SC,0.81,-3961.41
348,NG,SC,0.82,-3966.67
349,NG,SC,0.54,-3974.51
350,NG,SC,0.75,-3972.13
351,NG,SC,0.63,-3966.32
352,NG,,-,-3965.85
353,NG,SC,0.68,-3957.34
354,NG,SC,0.76,-3953.20
355,NG,SC,0.84,-3723.39
356,NG,SC,0.74,-3972.70
357,NG,SC,0.86,-3969.27
358,NG,INP,0.52,-3963.85
359,NG,SC,0.71,-3968.54
360,NG,SC,0.86,-3969.19
361,NG,SC,0.85,-3968.51
362,NG,SC,0.83,-3956.77
363,NG,SC,0.82,-3951.07
364,NG,SC,0.76,-3907.90
365,NG,SC,0.87,-3938.04
366,NG,SC,0.82,-3790.47
367,NG,SC,0.79,-3977.22
368,NG,,-,-3975.49
369,NG,SC,0.74,-3970.61
370,NG,SC,0.75,-3965.95
371,NG,SC,0.76,-3971.18
372,NG,SC,0.74,-3968.37
373,NG,SC,0.86,-3967.44
374,NG,SC,0.83,-3960.81
375,NG,OTP,0.84,-3958.40
376,NG,deform,1.00,-3923.82
377,NG,deform,1.00,-3944.81
378,NG,SC,0.78,-3938.19
379,NG,SC,0.62,-3933.45
380,NG,SC,0.82,-3949.48
381,NG,OTP,0.86,-3903.24
382,NG,SC,0.85,-3916.04
383,NG,SC,0.81,-3926.05
384,NG,SC,0.84,-3688.22
385,NG,SC,0.79,-3970.08
386,NG,deform,1.00,-3953.01
387,NG,SC,0.81,-3971.43
388,NG,deform,1.00,-3965.43
389,NG,SC,0.67,-3916.60
390,NG,,-,-3661.30
391,NG,SC,0.82,-3972.87
392,NG,deform,1.00,-3955.23
393,NG,SC,0.53,-3966.96
394,NG,SC,0.75,-3954.41
395,NG,SC,0.83,-3877.01
396,NG,OTP,0.80,-3959.39
397,NG,SC,0.86,-3958.92
398,NG,,-,-3665.64
399,NG,SC,0.82,-3948.85
400,NG,OTP,0.63,-3959.46
401,NG,deform,1.00,-3969.73
402,NG,SC,0.82,-3974.75
403,NG,SC,0.77,-3953.22
404,NG,SC,0.85,-3952.27
405,NG,OTP,0.85,-3961.92
406,NG,SC,0.67,-3961.07
407,NG,INP,0.85,-3889.66
408,NG,SC,0.85,-3960.76
409,NG,SC,0.75,-3956.09
410,NG,SC,0.77,-3943.02
411,NG,SC,0.78,-3679.52
412,NG,SC,0.86,-3958.36
413,NG,SC,0.77,-3970.69
414,NG,SC,0.73,-3956.42
415,NG,SC,0.76,-3970.07
416,NG,SC,0.89,-3969.83
417,NG,SC,0.67,-3955.22
418,NG,SC,0.84,-3920.81
419,NG,deform,1.00,-3949.10
420,NG,SC,0.70,-3952.71
421,NG,SC,0.88,-3906.25
422,NG,SC,0.63,-3923.90
423,NG,OTP,0.84,-3740.61
424,NG,SC,0.82,-3966.35
425,NG,SC,0.86,-3970.27
426,NG,SC,0.80,-3956.14
427,NG,,-,-3970.71
428,NG,deform,1.00,-3952.16
429,NG,SC,0.74,-3943.88
430,NG,SC,0.83,-3944.22
431,NG,SC,0.86,-3774.46
432,NG,SC,0.77,-1928.35
433,NG,,-,59.98
434,NG,SC,0.82,-254.71
435,NG,SC,0.79,-694.59
436,NG,SC,0.73,-966.23
437,NG,SC,0.71,-1362.93
438,NG,SC,0.88,-1717.34
439,NG,SC,0.79,-1985.50
440,NG,SC,0.81,-2514.09
441,NG,SC,0.87,-2762.83
442,NG,deform,1.00,-3640.36
443,NG,SC,0.83,-3950.17
444,NG,SC,0.79,-3964.79
445,NG,SC,0.82,-3943.52
446,NG,SC,0.85,-3962.47
447,NG,SC,0.85,-3904.81
448,NG,SC,0.61,-3951.11
449,NG,SC,0.64,-3934.28
450,NG,SC,0.67,-3621.27
451,NG,deform,1.00,-3970.11
452,NG,SC,0.75,-3970.56
453,NG,SC,0.73,-3967.01
454,NG,SC,0.81,-3971.01
455,NG,SC,0.88,-3967.95
456,NG,SC,0.84,-3608.78
457,NG,SC,0.84,-3947.77
458,NG,SC,0.85,-3939.82
459,NG,SC,0.54,-3955.78
460,NG,SC,0.86,-3932.21
461,NG,SC,0.74,-3942.03
462,NG,SC,0.79,-3942.25
463,NG,SC,0.86,-3931.37
464,NG,SC,0.72,-3880.78
465,NG,SC,0.82,-3891.74
466,NG,SC,0.70,-3949.08
467,NG,SC,0.79,-3940.22
468,NG,SC,0.71,-3943.47
469,NG,SC,0.76,-3753.41
470,NG,SC,0.68,-3975.24
471,NG,SC,0.74,-3964.41
472,NG,SC,0.69,-3968.80
473,NG,SC,0.76,-3854.31
474,NG,,-,-3945.53
475,NG,SC,0.72,-3919.45
476,NG,SC,0.78,-3941.56
477,NG,SC,0.89,-3925.09
478,NG,SC,0.90,-3957.09
479,NG,SC,0.81,-3964.92
480,NG,SC,0.78,-3958.31
481,NG,SC,0.52,-3688.53
482,NG,SC,0.76,-3967.94
483,NG,SC,0.53,-3962.19
484,NG,SC,0.88,-3948.16
485,NG,SC,0.81,-3697.45
486,NG,SC,0.80,-3967.60
487,NG,INP,0.82,-3959.25
488,NG,SC,0.80,-3954.05
489,NG,SC,0.86,-3976.03
490,NG,SC,0.82,-3963.83
491,NG,SC,0.79,-3942.52
492,NG,SC,0.82,-3945.89
493,NG,SC,0.87,-3647.52
494,NG,,-,-3965.66
495,NG,SC,0.85,-3973.01
496,NG,SC,0.81,-3950.75
497,NG,SC,0.85,-3960.06
498,NG,deform,1.00,-3933.55
499,NG,INP,0.55,-3915.07
500,NG,SC,0.75,-3978.07
501,NG,SC,0.84,-3976.04
502,NG,SC,0.88,-3967.54
503,NG,SC,0.69,-3943.87
504,NG,SC,0.80,-3952.73
505,NG,deform,1.00,-3960.65
506,NG,SC,0.70,-3934.30
507,NG,SC,0.65,-3957.59
508,NG,SC,0.79,-3943.83
509,NG,SC,0.59,-3929.71
510,NG,SC,0.74,-3956.38
511,NG,deform,1.00,-3971.44
512,NG,SC,0.77,-3970.66
513,NG,SC,0.82,-3957.10
514,NG,SC,0.60,-3967.07
515,NG,,-,-3955.61
516,NG,SC,0.83,-3922.57
517,NG,SC,0.87,-3760.65
518,NG,SC,0.65,-3959.25
519,NG,SC,0.77,-3970.83
520,NG,SC,0.70,-3972.79
521,NG,,-,-3972.81
522,NG,SC,0.87,-3971.11
523,NG,SC,0.78,-3963.47
524,NG,deform,1.00,-3954.84
525,NG,SC,0.73,-3927.38
526,NG,SC,0.82,-3958.49
527,NG,SC,0.89,-3958.02
528,NG,SC,0.80,-3905.61
529,NG,SC,0.73,-3631.20
530,NG,SC,0.75,-3959.90
531,NG,SC,0.54,-3969.15
532,NG,SC,0.85,-3961.77
533,NG,SC,0.80,-1924.01
534,NG,SC,0.81,26.24
535,NG,SC,0.74,-275.47
536,NG,SC,0.80,-2538.28
537,NG,SC,0.89,-3185.02
538,NG,SC,0.80,-3519.72
539,NG,SC,0.87,-3974.31
540,NG,SC,0.66,-3969.59
541,NG,SC,0.85,-3971.67
542,NG,SC,0.79,-3964.48
543,NG,SC,0.81,-3966.58
544,NG,SC,0.50,-3951.82
545,NG,SC,0.82,-3838.11
546,NG,SC,0.86,-3960.85
547,NG,SC,0.76,-3967.60
548,NG,SC,0.59,-3970.06
549,NG,,-,-3947.61
550,NG,SC,0.84,-3958.68
551,NG,SC,0.84,-3689.60
552,NG,SC,0.81,-3966.73
553,NG,SC,0.80,-3967.79
554,NG,SC,0.61,-3973.69
555,NG,SC,0.84,-3956.00
556,NG,INP,0.68,-3968.54
557,NG,SC,0.87,-3962.16
558,NG,SC,0.85,-3856.20
559,NG,SC,0.76,-3965.00
560,NG,SC,0.81,-3966.69
561,NG,SC,0.82,-3943.30
562,NG,SC,0.81,-3931.35
563,NG,SC,0.74,-3654.12
564,NG,SC,0.86,-3970.24
565,NG,SC,0.73,-3976.24
566,NG,SC,0.77,-3953.11
567,NG,SC,0.70,-3970.81
568,NG,SC,0.83,-3956.18
569,NG,SC,0.80,-3923.39
570,NG,SC,0.71,-3757.61
571,NG,SC,0.77,-3963.58
572,NG,deform,1.00,-3974.07
573,NG,deform,1.00,-3972.74
574,NG,SC,0.83,-3972.71
575,NG,SC,0.88,-3974.39
576,NG,SC,0.81,-3973.61
577,NG,,-,-3962.66
578,NG,SC,0.72,-3957.07
579,NG,SC,0.73,-3812.86
580,NG,SC,0.80,-3949.26
581,NG,SC,0.89,-3949.00
582,NG,,-,-3931.71
583,NG,SC,0.80,-3936.56
584,NG,,-,-3939.98
585,NG,deform,1.00,-3962.96
586,NG,SC,0.71,-3967.03
587,NG,SC,0.83,-3964.01
588,NG,SC,0.82,-3961.38
589,NG,SC,0.52,-3953.07
590,NG,SC,0.83,-3894.33
591,NG,SC,0.76,-3624.62
592,NG,SC,0.83,-3903.69
593,NG,SC,0.70,-3950.07
594,NG,SC,0.82,-3952.84
595,NG,SC,0.90,-3971.34
596,NG,SC,0.72,-3971.07
597,NG,SC,0.82,-3961.35
598,NG,SC,0.84,-3966.19
599,NG,SC,0.86,-3726.06
600,NG,SC,0.83,-3970.92
601,NG,SC,0.72,-3968.30
602,NG,SC,0.74,-3968.63
603,NG,SC,0.72,-3966.09
604,NG,SC,0.87,-3970.64
605,NG,SC,0.82,-3970.34
606,NG,SC,0.66,-3924.30
607,NG,SC,0.87,-3942.84
608,NG,deform,1.00,-3954.02
609,NG,SC,0.67,-3870.23
610,NG,,-,-3913.43
611,NG,INP,0.67,-3796.72
612,NG,SC,0.83,-3957.06
613,NG,SC,0.85,-3974.32
614,NG,SC,0.85,-3950.30
615,NG,SC,0.79,-3931.37
616,NG,SC,0.85,-3965.65
617,NG,SC,0.83,-3965.89
618,NG,SC,0.79,-3957.60
619,NG,SC,0.82,-3958.54
620,NG,,-,-3909.68
621,NG,deform,1.00,-3950.26
622,NG,,-,-3680.30
623,NG,SC,0.82,-3897.30
624,NG,SC,0.83,-3981.78
625,NG,SC,0.67,-3939.19
626,NG,SC,0.54,-3949.28
627,NG,SC,0.82,-3966.18
628,NG,SC,0.80,-3968.52
629,NG,SC,0.74,-3930.71
630,NG,SC,0.83,-3666.28
631,NG,SC,0.81,-3968.42
632,NG,SC,0.85,-3969.08
633,NG,SC,0.78,-3963.91
634,NG,SC,0.85,-3967.48
635,NG,SC,0.82,-3940.21
636,NG,SC,0.90,-3954.43
637,NG,SC,0.83,-3928.02
638,NG,SC,0.90,-3957.64
639,NG,SC,0.82,-3963.11
640,NG,SC,0.85,-3957.95
641,NG,SC,0.73,-3935.79
642,NG,SC,0.68,-3815.22
643,NG,SC,0.82,-3931.63
644,NG,SC,0.72,-3964.34
645,NG,deform,1.00,-3962.02
646,NG,SC,0.55,-3927.31
647,NG,SC,0.90,-3971.52
648,NG,SC,0.85,-3968.50
649,NG,SC,0.68,-3945.71
650,NG,SC,0.85,-3907.14
651,NG,SC,0.79,-3975.79
652,NG,SC,0.55,-3972.41
653,NG,SC,0.70,-3965.28
654,NG,SC,0.88,-3945.08
655,NG,,-,-3970.76
656,NG,SC,0.80,-3966.50
657,NG,SC,0.85,-3960.62
658,NG,SC,0.79,-3962.84
659,NG,SC,0.72,-3924.16
660,NG,SC,0.77,-3793.24
661,NG,SC,0.83,-3957.73
662,NG,SC,0.85,-3969.11
663,NG,SC,0.80,-3972.43
664,NG,SC,0.83,-3906.27
665,NG,,-,-3959.12
666,NG,SC,0.82,-3932.93
667,NG,SC,0.81,-3970.56
668,NG,SC,0.65,-3723.23
669,NG,SC,0.83,-3941.04
670,NG,SC,0.80,-3969.29
671,NG,SC,0.84,-3985.28
672,NG,SC,0.72,-3975.85
673,NG,SC,0.72,-3967.11
674,NG,SC,0.81,-3967.38
675,NG,OTP,0.73,-3916.74
676,NG,SC,0.84,-3939.58
677,NG,SC,0.85,-3720.68
678,NG,SC,0.87,-3972.41
679,NG,SC,0.84,-3943.53
680,NG,SC,0.83,-3975.10
681,NG,SC,0.85,-3948.85
682,NG,SC,0.80,-3973.79
683,NG,SC,0.85,-3929.72
684,NG,SC,0.77,-3915.07
685,NG,SC,0.70,-3937.45
686,NG,SC,0.67,-3955.70
687,NG,SC,0.67,-3950.95
688,NG,SC,0.88,-3749.58
689,NG,SC,0.84,-3968.09
690,NG,SC,0.86,-3969.38
691,NG,deform,1.00,-3970.38
692,NG,SC,0.76,-3970.50
693,NG,SC,0.76,-3962.95
694,NG,SC,0.87,-3972.69
695,NG,SC,0.84,-3963.35
696,NG,,-,-3953.52
697,NG,SC,0.84,-3901.66
698,NG,SC,0.83,-3656.47
699,NG,SC,0.90,-3975.34
700,NG,SC,0.79,-3973.83
701,NG,SC,0.79,-3975.19
702,NG,SC,0.67,-3953.69
703,NG,SC,0.73,-3925.58
704,NG,SC,0.70,-3965.79
705,NG,SC,0.85,-3961.76
706,NG,SC,0.74,-3962.80
707,NG,SC,0.79,-3938.61
708,NG,,-,-3946.32
709,NG,SC,0.65,-3732.47
710,NG,SC,0.81,-3933.98
711,NG,SC,0.88,-3909.19
712,NG,SC,0.77,-3978.29
713,NG,SC,0.82,-3972.76
714,NG,SC,0.86,-3928.36
715,NG,SC,0.75,-3950.28
716,NG,SC,0.77,-3936.66
717,NG,SC,0.80,-3955.94
718,NG,SC,0.79,-3947.33
719,NG,SC,0.75,-3941.54
720,NG,SC,0.55,-3938.24
721,NG,INP,0.52,-3654.59
722,NG,deform,1.00,-3966.84
723,NG,OTP,0.85,-3975.21
724,NG,SC,0.77,-3958.25
725,NG,SC,0.90,-3963.16
726,NG,deform,1.00,-1731.44
727,NG,SC,0.79,26.97
728,NG,SC,0.85,-193.62
729,NG,SC,0.82,-465.67
730,NG,SC,0.71,-719.70
731,NG,SC,0.85,-998.46
732,NG,SC,0.82,-1309.82
733,NG,SC,0.68,-1541.00
734,NG,SC,0.63,-1871.51
735,NG,SC,0.75,-2248.73
736,NG,SC,0.79,-2613.94
737,NG,SC,0.71,-2956.75
738,NG,SC,0.85,-3366.55
739,NG,OTP,0.76,-3341.70
740,NG,SC,0.76,-3575.21
741,NG,SC,0.86,-3904.39
742,NG,SC,0.83,-3965.94
743,NG,SC,0.86,-3974.27
744,NG,SC,0.74,-3938.98
745,NG,SC,0.75,-3964.88
746,NG,SC,0.85,-3960.32
747,NG,SC,0.83,-3961.94
748,NG,SC,0.84,-3935.71
749,NG,SC,0.53,-3758.90
750,NG,SC,0.82,-3956.88
751,NG,SC,0.75,-3961.26
752,NG,SC,0.72,-3978.30
753,NG,SC,0.82,-3945.34
754,NG,SC,0.81,-3968.32
755,NG,deform,1.00,-3885.72
756,NG,SC,0.79,-3957.84
757,NG,SC,0.88,-3953.56
758,NG,SC,0.88,-3797.80
759,NG,SC,0.83,-3974.97
760,NG,OTP,0.75,-3949.11
761,NG,SC,0.82,-3973.93
762,NG,SC,0.81,-3945.77
763,NG,SC,0.87,-3973.28
764,NG,SC,0.63,-3953.92
765,NG,INP,0.79,-3957.86
766,NG,SC,0.70,-3906.60
767,NG,SC,0.87,-3639.56
768,NG,SC,0.56,-3971.70
769,NG,SC,0.77,-3975.46
770,NG,SC,0.83,-3945.45
771,NG,SC,0.59,-3970.72
