==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
63,OK,SC,0.36,-289.12
64,NG,outsc,0.69,-3943.90
65,NG,SC,0.80,-3952.30
66,NG,bp,0.76,-3951.97
67,NG,SC,0.59,-3947.30
68,NG,SC,0.80,-3945.82
69,OK,outsc,0.44,-544.10
70,NG,SC,0.67,-3930.14
71,NG,SC,0.66,-3871.58
72,OK,SC,0.25,-548.10
73,OK,outsc,0.43,-554.63
74,OK,bp,0.43,-491.77
75,NG,bp,0.63,-3960.58
76,NG,SC,0.63,-3956.06
77,NG,outsc,0.64,-3932.92
78,OK,OK,0.00,-551.80
79,NG,SC,0.78,-3891.80
80,OK,outsc,0.48,-519.35
81,NG,deform,1.00,-3691.10
82,NG,SC,0.51,-3938.49
83,NG,SC,0.82,-3584.15
84,NG,bp,0.62,-3959.62
85,NG,bp,0.76,-3944.04
86,NG,bp,0.80,-3939.93
87,NG,SC,0.83,-3933.83
88,NG,bp,0.78,-3918.12
89,OK,OK,0.00,-309.03
90,NG,bp,0.65,-3951.70
91,OK,OK,0.00,-584.30
92,OK,bp,0.35,-575.74
93,NG,SC,0.74,-3951.52
94,NG,bp,0.60,-3909.66
95,NG,bp,0.64,-3948.18
96,NG,SC,0.73,-3944.63
97,NG,SC,0.67,-3662.48
98,OK,outsc,0.43,-548.70
99,OK,bp,0.40,-557.29
100,OK,bp,0.43,-374.15
101,OK,SC,0.50,-587.53
102,NG,WP,0.52,-3956.10
103,NG,outsc,0.60,-3940.46
104,NG,SC,0.81,-3949.73
105,NG,bp,0.64,-3909.84
106,NG,outsc,0.80,-3907.15
107,NG,outsc,0.52,-3938.28
108,OK,bp,0.46,-337.13
109,OK,bp,0.31,-586.72
110,NG,SC,0.76,-1902.94
111,OK,bp,0.41,2185.56
112,NG,SC,0.82,-2073.56
113,OK,OK,0.00,350.74
114,NG,bp,0.51,-3443.78
115,OK,bp,0.50,-344.56
116,NG,SC,0.78,-3959.60
117,OK,outsc,0.39,-580.55
118,OK,bp,0.36,-575.51
119,OK,bp,0.37,-538.23
120,NG,bp,0.65,-3924.55
121,NG,SC,0.58,-3904.65
122,OK,outsc,0.31,-550.89
123,NG,outsc,0.86,-3754.09
124,OK,OK,0.00,-575.21
125,NG,SC,0.81,-3928.08
126,NG,outsc,0.82,-3928.58
127,OK,SC,0.30,-566.16
128,NG,outsc,0.50,-3940.36
129,NG,outsc,0.62,-3939.05
130,OK,bp,0.45,-558.97
131,OK,outsc,0.27,-539.76
132,NG,SC,0.59,-3852.28
133,OK,bp,0.35,-564.91
134,NG,SC,0.77,-3877.28
135,OK,bp,0.32,-505.43
136,NG,SC,0.79,-3662.35
137,NG,SC,0.59,-3947.31
138,NG,SC,0.70,-3961.61
139,NG,bp,0.73,-3921.21
140,OK,bp,0.44,-544.66
141,NG,outsc,0.80,-3906.53
142,OK,WP,0.28,-550.91
143,NG,bp,0.54,-3945.05
144,NG,SC,0.86,-3954.82
145,NG,SC,0.73,-3951.61

==== 總體統計 ====
總樣品數,146
OK數量,46
NG數量,100
不良率(%),68.49

==== 瑕疵統計 ====
瑕疵類型,數量,比例
SC,36,0.36
outsc,31,0.31
bp,29,0.29
deform,3,0.03
WP,1,0.01

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
bp,46,0.29,0.82,0.55,0.32,0.43,0.53,0.66,0.78,0.82,0.50
deform,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
outsc,40,0.27,0.88,0.63,0.39,0.51,0.63,0.80,0.88,0.88,0.49
SC,44,0.25,0.89,0.67,0.30,0.59,0.74,0.81,0.86,0.89,0.50
OK,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WP,2,0.28,0.52,0.40,0.28,0.28,0.40,0.52,0.52,0.52,0.28

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
bp,0.00,1.00,1.00,0.63,0.77
bp,0.05,1.00,1.00,0.63,0.77
bp,0.10,1.00,1.00,0.63,0.77
bp,0.15,1.00,1.00,0.63,0.77
bp,0.20,1.00,1.00,0.63,0.77
bp,0.25,1.00,1.00,0.63,0.77
bp,0.30,1.00,0.94,0.65,0.78
bp,0.35,1.00,0.71,0.74,0.83
bp,0.40,1.00,0.53,0.80,0.87
bp,0.45,1.00,0.18,0.93,0.95
bp,0.50,1.00,0.00,1.00,1.00
bp,0.55,0.72,0.00,0.83,0.84
bp,0.60,0.66,0.00,0.78,0.79
bp,0.65,0.48,0.00,0.67,0.65
bp,0.70,0.31,0.00,0.57,0.47
bp,0.75,0.21,0.00,0.50,0.34
bp,0.80,0.03,0.00,0.39,0.07
bp,0.85,0.00,0.00,0.37,0.00
bp,0.90,0.00,0.00,0.37,0.00
bp,0.95,0.00,0.00,0.37,0.00
outsc,0.00,1.00,1.00,0.78,0.87
outsc,0.05,1.00,1.00,0.78,0.87
outsc,0.10,1.00,1.00,0.78,0.87
outsc,0.15,1.00,1.00,0.78,0.87
outsc,0.20,1.00,1.00,0.78,0.87
outsc,0.25,1.00,1.00,0.78,0.87
outsc,0.30,1.00,0.89,0.80,0.89
outsc,0.35,1.00,0.78,0.83,0.90
outsc,0.40,1.00,0.67,0.85,0.91
outsc,0.45,1.00,0.22,0.95,0.97
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,0.87,0.00,0.90,0.93
outsc,0.60,0.74,0.00,0.80,0.85
outsc,0.65,0.61,0.00,0.70,0.76
outsc,0.70,0.48,0.00,0.60,0.65
outsc,0.75,0.42,0.00,0.55,0.59
outsc,0.80,0.32,0.00,0.48,0.49
outsc,0.85,0.19,0.00,0.38,0.32
outsc,0.90,0.00,0.00,0.23,0.00
outsc,0.95,0.00,0.00,0.23,0.00
SC,0.00,1.00,1.00,0.82,0.90
SC,0.05,1.00,1.00,0.82,0.90
SC,0.10,1.00,1.00,0.82,0.90
SC,0.15,1.00,1.00,0.82,0.90
SC,0.20,1.00,1.00,0.82,0.90
SC,0.25,1.00,1.00,0.82,0.90
SC,0.30,1.00,0.63,0.89,0.94
SC,0.35,1.00,0.50,0.91,0.95
SC,0.40,1.00,0.38,0.93,0.96
SC,0.45,1.00,0.13,0.98,0.99
SC,0.50,1.00,0.00,1.00,1.00
SC,0.55,0.97,0.00,0.98,0.99
SC,0.60,0.83,0.00,0.86,0.91
SC,0.65,0.81,0.00,0.84,0.89
SC,0.70,0.69,0.00,0.75,0.82
SC,0.75,0.56,0.00,0.64,0.71
SC,0.80,0.42,0.00,0.52,0.59
SC,0.85,0.08,0.00,0.25,0.15
SC,0.90,0.00,0.00,0.18,0.00
SC,0.95,0.00,0.00,0.18,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.50,29,0,17,0,1.00,1.00,1.00
deform,0.00,3,0,0,0,1.00,1.00,0.00
outsc,0.49,31,0,9,0,1.00,1.00,1.00
SC,0.50,36,0,8,0,1.00,1.00,1.00
OK,0.00,0,11,0,0,0.00,0.00,0.00
WP,0.28,1,0,1,0,1.00,1.00,1.00
