==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
dirty,0.60,1.00,0.06,0.95,0.90
dirty,0.65,1.00,0.03,0.98,0.95
dirty,0.70,1.00,0.00,1.00,1.00
dirty,0.75,0.56,0.00,0.90,0.71
dirty,0.80,0.11,0.00,0.80,0.20
dirty,0.85,0.00,0.00,0.78,0.00
dirty,0.90,0.00,0.00,0.78,0.00
dirty,0.95,0.00,0.00,0.78,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
OK,0.00,0,32,0,0,0.00,0.00,0.00
outsc,0.82,4,0,14,0,1.00,1.00,1.00
dirty,0.67,9,0,31,0,1.00,1.00,1.00
bp,0.46,3,0,9,0,1.00,1.00,1.00
wr,0.42,1,0,1,0,1.00,1.00,1.00
