==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
OK,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
deform,5,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
outsc,0.00,1.00,1.00,0.38,0.55
outsc,0.05,1.00,1.00,0.38,0.55
outsc,0.10,1.00,1.00,0.38,0.55
outsc,0.15,1.00,1.00,0.38,0.55
outsc,0.20,1.00,1.00,0.38,0.55
outsc,0.25,1.00,1.00,0.38,0.55
outsc,0.30,1.00,0.89,0.44,0.58
outsc,0.35,1.00,0.68,0.58,0.64
outsc,0.40,1.00,0.54,0.67,0.69
outsc,0.45,1.00,0.43,0.73,0.74
outsc,0.50,1.00,0.43,0.73,0.74
outsc,0.55,1.00,0.29,0.82,0.81
outsc,0.60,1.00,0.04,0.98,0.97
outsc,0.65,1.00,0.00,1.00,1.00
outsc,0.70,0.76,0.00,0.91,0.87
outsc,0.75,0.59,0.00,0.84,0.74
outsc,0.80,0.47,0.00,0.80,0.64
outsc,0.85,0.29,0.00,0.73,0.45
outsc,0.90,0.00,0.00,0.62,0.00
outsc,0.95,0.00,0.00,0.62,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
WP,0.48,1,0,5,0,1.00,1.00,1.00
SC,0.45,7,0,3,0,1.00,1.00,1.00
outsc,0.64,17,0,28,0,1.00,1.00,1.00
bp,0.45,8,0,10,0,1.00,1.00,1.00
OK,0.00,0,19,0,0,0.00,0.00,0.00
deform,0.00,5,0,0,0,1.00,1.00,0.00
