==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
70,NG,outsc,0.55,-3919.21
71,NG,outsc,0.81,-3931.90
72,NG,outsc,0.80,-3841.62
73,OK,bp,0.45,-557.68
74,NG,outsc,0.79,-3747.21
75,NG,outsc,0.68,-3880.46
76,OK,outsc,0.39,-577.00
77,NG,outsc,0.70,-3671.30
78,OK,outsc,0.48,-592.42
79,OK,dirty,0.25,-588.85
80,OK,OK,0.00,-586.31
81,NG,dirty,0.71,456.88
82,NG,outsc,0.58,126.98
83,OK,dirty,0.31,3183.53
84,NG,outsc,0.73,-839.06
85,NG,outsc,0.64,-1478.31
86,NG,outsc,0.72,-3883.67
87,OK,OK,0.00,-498.61
88,OK,OK,0.00,-551.20

==== 總體統計 ====
總樣品數,89
OK數量,32
NG數量,57
不良率(%),64.04

==== 瑕疵統計 ====
瑕疵類型,數量,比例
outsc,26,0.46
dirty,15,0.26
bp,15,0.26
wr,1,0.02

==== 分數分布分析 ====
瑕疵類型,樣本數量,最小值,最大值,平均值,5%分位數,25%分位數,中位數,75%分位數,95%分位數,99%分位數,推薦閾值
dirty,23,0.25,0.89,0.62,0.27,0.40,0.71,0.80,0.86,0.89,0.50
OK,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bp,18,0.26,0.87,0.66,0.26,0.57,0.72,0.76,0.87,0.87,0.45
outsc,31,0.35,0.91,0.67,0.39,0.55,0.68,0.80,0.88,0.91,0.48
wr,1,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.00

==== ROC曲線數據 ====
瑕疵類型,閾值,真陽性率,假陽性率,準確率,F1分數
dirty,0.00,1.00,1.00,0.65,0.79
dirty,0.05,1.00,1.00,0.65,0.79
dirty,0.10,1.00,1.00,0.65,0.79
dirty,0.15,1.00,1.00,0.65,0.79
dirty,0.20,1.00,1.00,0.65,0.79
dirty,0.25,1.00,1.00,0.65,0.79
dirty,0.30,1.00,0.75,0.74,0.83
dirty,0.35,1.00,0.50,0.83,0.88
dirty,0.40,1.00,0.38,0.87,0.91
dirty,0.45,1.00,0.25,0.91,0.94
dirty,0.50,1.00,0.00,1.00,1.00
dirty,0.55,1.00,0.00,1.00,1.00
dirty,0.60,0.93,0.00,0.96,0.97
dirty,0.65,0.87,0.00,0.91,0.93
dirty,0.70,0.87,0.00,0.91,0.93
dirty,0.75,0.47,0.00,0.65,0.64
dirty,0.80,0.40,0.00,0.61,0.57
dirty,0.85,0.20,0.00,0.48,0.33
dirty,0.90,0.00,0.00,0.35,0.00
dirty,0.95,0.00,0.00,0.35,0.00
outsc,0.00,1.00,1.00,0.84,0.91
outsc,0.05,1.00,1.00,0.84,0.91
outsc,0.10,1.00,1.00,0.84,0.91
outsc,0.15,1.00,1.00,0.84,0.91
outsc,0.20,1.00,1.00,0.84,0.91
outsc,0.25,1.00,1.00,0.84,0.91
outsc,0.30,1.00,1.00,0.84,0.91
outsc,0.35,1.00,1.00,0.84,0.91
outsc,0.40,1.00,0.60,0.90,0.95
outsc,0.45,1.00,0.20,0.97,0.98
outsc,0.50,1.00,0.00,1.00,1.00
outsc,0.55,0.88,0.00,0.90,0.94
outsc,0.60,0.81,0.00,0.84,0.89
outsc,0.65,0.69,0.00,0.74,0.82
outsc,0.70,0.54,0.00,0.61,0.70
outsc,0.75,0.42,0.00,0.52,0.59
outsc,0.80,0.31,0.00,0.42,0.47
outsc,0.85,0.19,0.00,0.32,0.32
outsc,0.90,0.04,0.00,0.19,0.07
outsc,0.95,0.00,0.00,0.16,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
dirty,0.50,15,0,8,0,1.00,1.00,1.00
OK,0.00,0,16,0,0,0.00,0.00,0.00
bp,0.45,15,0,3,0,1.00,1.00,1.00
outsc,0.48,26,0,5,0,1.00,1.00,1.00
wr,0.00,1,0,0,0,1.00,1.00,0.00
