==== 站點統計 ====
站點,OK數量,NG數量,瑕疵類型,瑕疵數量
OK,0.50,0.00,0.00,1.00,0.00
OK,0.55,0.00,0.00,1.00,0.00
OK,0.60,0.00,0.00,1.00,0.00
OK,0.65,0.00,0.00,1.00,0.00
OK,0.70,0.00,0.00,1.00,0.00
OK,0.75,0.00,0.00,1.00,0.00
OK,0.80,0.00,0.00,1.00,0.00
OK,0.85,0.00,0.00,1.00,0.00
OK,0.90,0.00,0.00,1.00,0.00
OK,0.95,0.00,0.00,1.00,0.00

==== 混淆矩陣（使用推薦閾值）====
瑕疵類型,閾值,真陽性(TP),假陽性(FP),真陰性(TN),假陰性(FN),準確率,靈敏度,特異度
bp,0.42,0,1,0,0,0.00,0.00,0.00
outsc,0.49,31,0,11,0,1.00,1.00,1.00
OK,0.00,0,45,0,0,0.00,0.00,0.00
dirty,0.48,1,0,1,0,1.00,1.00,1.00
wr,0.47,0,1,0,0,0.00,0.00,0.00
